nombre;year;cantidad;diff
YENDELEIN ;2011;2;-2,0
YENDELEIN ;2012;3;1,0
YENDELEIN ;2013;1;-2,0
YENDELEIN ;2014;2;1,0
YENDELEN ;2011;1;-1,0
YENDELEY ;2010;3;2,0
YENDELEY ;2012;1;-2,0
YENDELEYN ;2010;2;1,0
YENDELEYN ;2011;1;-1,0
YENDELEYN ;2012;1;0,0
YENDELHIN ;2011;1;0,0
YENDELHYN ;2012;1;0,0
YENDELHYN ;2013;1;0,0
YENDELI ;2010;4;3,0
YENDELI ;2011;4;0,0
YENDELI ;2012;2;-2,0
YENDELI ;2013;3;1,0
YENDELI ;2014;2;-1,0
YENDELI ;2016;3;1,0
YENDELI ;2017;1;-2,0
YENDELI ;2019;1;0,0
YENDELI ;2020;1;0,0
YENDELIN ;2010;20;19,0
YENDELIN ;2011;16;-4,0
YENDELIN ;2012;13;-3,0
YENDELIN ;2013;8;-5,0
YENDELIN ;2014;8;0,0
YENDELIN ;2015;11;3,0
YENDELIN ;2016;4;-7,0
YENDELIN ;2017;6;2,0
YENDELIN ;2018;2;-4,0
YENDELIN ;2019;1;-1,0
YENDELIN ;2020;1;0,0
YENDELIN ;2021;2;1,0
YENDELINE ;2010;8;6,0
YENDELINE ;2011;5;-3,0
YENDELINE ;2012;3;-2,0
YENDELINE ;2013;3;0,0
YENDELINE ;2014;1;-2,0
YENDELINE ;2015;1;0,0
YENDELINE ;2016;1;0,0
YENDELINN ;2011;1;0,0
YENDELINNE ;2010;1;0,0
YENDELINNE ;2011;2;1,0
YENDELINNE ;2013;1;-1,0
YENDELLIN ;2010;1;0,0
YENDELNY ;2010;1;0,0
YENDELNYN ;2011;1;0,0
YENDELY ;2010;6;5,0
YENDELY ;2011;10;4,0
YENDELY ;2012;5;-5,0
YENDELY ;2013;3;-2,0
YENDELY ;2014;2;-1,0
YENDELY ;2015;2;0,0
YENDELY ;2016;1;-1,0
YENDELY ;2018;1;0,0
YENDELYN ;2010;22;21,0
YENDELYN ;2011;10;-12,0
YENDELYN ;2012;12;2,0
YENDELYN ;2013;7;-5,0
YENDELYN ;2014;7;0,0
YENDELYN ;2015;5;-2,0
YENDELYN ;2016;2;-3,0
YENDELYN ;2018;1;-1,0
YENDELYN ;2019;1;0,0
YENDELYN ;2020;1;0,0
YENDELYNE ;2012;1;0,0
YENDELYNE ;2014;1;0,0
YENDENLAY ;2012;2;1,0
YENDENLEN ;2013;1;-1,0
YENDENLIN ;2015;2;1,0
YENDENLIN ;2016;1;-1,0
YENDENLY ;2012;1;0,0
YENDENLYN ;2010;1;0,0
YENDENLYN ;2011;3;2,0
YENDENLYN ;2013;1;-2,0
YENDENLYN ;2014;1;0,0
YENDENLYN ;2016;1;0,0
YENDENLYNE ;2010;1;0,0
YENDER ;2012;1;0,0
YENDERI ;2013;1;0,0
YENDERI ;2014;2;1,0
YENDERI ;2015;1;-1,0
YENDERI ;2020;1;0,0
YENDERIHER ;2010;1;0,0
YENDERIS ;2019;1;0,0
YENDERLAIN ;2015;1;0,0
YENDERLAY ;2010;1;0,0
YENDERLAYN ;2010;2;1,0
YENDERLEI ;2010;1;-1,0
YENDERLEIN ;2011;1;0,0
YENDERLEIN ;2012;1;0,0
YENDERLEY ;2013;1;0,0
YENDERLI ;2010;2;1,0
YENDERLI ;2011;2;0,0
YENDERLI ;2013;1;-1,0
YENDERLIN ;2011;5;4,0
YENDERLIN ;2012;1;-4,0
YENDERLIN ;2013;3;2,0
YENDERLIN ;2014;1;-2,0
YENDERLIN ;2017;2;1,0
YENDERLINE ;2010;2;0,0
YENDERLINE ;2011;1;-1,0
YENDERLINE ;2012;1;0,0
YENDERLINE ;2015;1;0,0
YENDERLING ;2012;1;0,0
YENDERLIZ ;2018;1;0,0
YENDERLY ;2010;4;3,0
YENDERLY ;2011;3;-1,0
YENDERLY ;2013;1;-2,0
YENDERLY ;2019;1;0,0
YENDERLY ;2021;2;1,0
YENDERLYN ;2010;3;1,0
YENDERLYN ;2011;1;-2,0
YENDERLYN ;2012;2;1,0
YENDERLYN ;2013;3;1,0
YENDERLYN ;2015;1;-2,0
YENDERLYN ;2016;1;0,0
YENDERLYN ;2018;1;0,0
YENDERLYNE ;2012;1;0,0
YENDERY ;2010;2;1,0
YENDERY ;2011;1;-1,0
YENDERY ;2013;1;0,0
YENDERY ;2014;2;1,0
YENDERY ;2015;1;-1,0
YENDERY ;2020;1;0,0
YENDERY ;2021;1;0,0
YENDHELIN ;2011;1;0,0
YENDHELIN ;2014;1;0,0
YENDHELY ;2011;1;0,0
YENDHELYN ;2010;2;1,0
YENDHELYN ;2014;1;-1,0
YENDHENLY ;2010;1;0,0
YENDHENLYN ;2010;2;1,0
YENDHERI ;2015;1;-1,0
YENDHERLY ;2012;1;0,0
YENDHI ;2013;1;0,0
YENDILIT ;2011;1;0,0
YENDRI ;2013;1;0,0
YENDRI ;2016;1;0,0
YENDRI ;2020;1;0,0
YENDRICK ;2015;1;0,0
YENDRY ;2011;1;0,0
YENDRY ;2014;1;0,0
YENDRY ;2019;1;0,0
YENDRY ;2020;1;0,0
YENDY ;2013;2;1,0
YENDY ;2021;1;-1,0
YENEBITH ;2011;1;0,0
YENEBITH ;2013;1;0,0
YENECY ;2021;1;0,0
YENEDI ;2015;1;0,0
YENEDID ;2011;1;0,0
YENEDIT ;2010;1;0,0
YENEDIT ;2011;2;1,0
YENEDITH ;2010;4;2,0
YENEDITH ;2012;1;-3,0
YENEDITH ;2013;1;0,0
YENEDITH ;2015;1;0,0
YENEDITH ;2016;1;0,0
YENEDY ;2015;1;0,0
YENEDY ;2017;1;0,0
YENEIR ;2010;1;0,0
YENEIRE ;2011;1;0,0
YENEIS ;2015;1;0,0
YENEKENEW ;2018;1;0,0
YENEKOY ;2016;1;0,0
YENELIXY ;2012;1;0,0
YENELIZ ;2010;1;0,0
YENELLE ;2012;1;0,0
YENELÍ ;2014;1;0,0
YENER ;2013;1;0,0
YENER ;2017;1;0,0
YENEREDITH ;2013;1;0,0
YENERI ;2010;1;0,0
YENERI ;2013;2;1,0
YENERI ;2014;1;-1,0
YENERIK ;2015;1;0,0
YENERIKSE ;2010;1;0,0
YENERIT ;2011;1;0,0
YENERITH ;2012;1;0,0
YENERY ;2010;2;1,0
YENERY ;2019;1;-1,0
YENESIS ;2014;1;0,0
YENEVIC ;2012;1;0,0
YENEVID ;2013;1;0,0
YENEVITH ;2010;1;0,0
YENEY ;2011;1;0,0
YENHAN ;2017;1;0,0
YENHDELEYN ;2010;1;0,0
YENHDELIN ;2010;1;0,0
YENHNEL ;2011;1;0,0
YENI ;2010;1;0,0
YENI ;2012;1;0,0
YENI ;2013;1;0,0
YENI ;2014;1;0,0
YENI ;2015;1;0,0
YENI ;2016;1;0,0
YENI ;2018;1;0,0
YENI ;2021;1;0,0
YENIA ;2016;1;0,0
YENIANGELY ;2019;1;0,0
YENICA ;2020;1;0,0
YENIEN ;2011;1;0,0
YENIEN ;2015;1;0,0
YENIEN ;2016;2;1,0
YENIER ;2016;1;-1,0
YENIER ;2017;1;0,0
YENIFER ;2010;21;20,0
YENIFER ;2011;24;3,0
YENIFER ;2012;15;-9,0
YENIFER ;2013;14;-1,0
YENIFER ;2014;7;-7,0
YENIFER ;2015;5;-2,0
YENIFER ;2016;7;2,0
YENIFER ;2017;6;-1,0
YENIFER ;2018;2;-4,0
YENIFER ;2019;1;-1,0
YENIFER ;2020;6;5,0
YENIFER ;2021;2;-4,0
YENIFERTH ;2019;1;-1,0
YENIFFER ;2012;1;0,0
YENIFFER ;2013;4;3,0
YENIFFER ;2014;1;-3,0
YENIFFER ;2015;2;1,0
YENIFFER ;2016;1;-1,0
YENIFFER ;2017;1;0,0
YENIFFER ;2018;1;0,0
YENIFFER ;2021;1;0,0
YENIFHER ;2013;1;0,0
YENIFLO ;2019;1;0,0
YENIFRETH ;2017;1;0,0
YENIKA ;2018;1;0,0
YENIPHER ;2013;1;0,0
YENIPHER ;2016;1;0,0
YENIRE ;2018;1;0,0
YENISSE ;2014;1;0,0
YENISSEL ;2010;1;0,0
YENITFER ;2020;1;0,0
YENKA ;2021;1;0,0
YENKO ;2010;1;0,0
YENKO ;2014;2;1,0
YENNAIB ;2014;1;-1,0
YENNARA ;2015;1;0,0
YENNARO ;2011;2;1,0
YENNARO ;2013;1;-1,0
YENNARO ;2014;1;0,0
YENNARO ;2016;1;0,0
YENNDELIN ;2010;1;0,0
YENNDELYN ;2011;1;0,0
YENNDENYS ;2010;1;0,0
YENNDERLYN ;2010;1;0,0
YENNEBID ;2012;1;0,0
YENNEDI ;2010;1;0,0
YENNEDID ;2011;1;0,0
YENNEDITH ;2010;1;0,0
YENNEDITH ;2015;1;0,0
YENNEDY ;2014;1;0,0
YENNEFER ;2020;1;0,0
YENNELL ;2015;1;0,0
YENNELYN ;2011;1;0,0
YENNER ;2017;1;0,0
YENNERI ;2010;1;0,0
YENNERI ;2011;1;0,0
YENNEVITH ;2011;1;0,0
YENNEY ;2015;1;0,0
YENNI ;2014;1;0,0
YENNIFEER ;2011;1;0,0
YENNIFER ;2010;14;13,0
YENNIFER ;2011;9;-5,0
YENNIFER ;2012;13;4,0
YENNIFER ;2013;9;-4,0
YENNIFER ;2014;8;-1,0
YENNIFER ;2015;7;-1,0
YENNIFER ;2016;3;-4,0
YENNIFER ;2017;7;4,0
YENNIFER ;2019;1;-6,0
YENNIFER ;2020;3;2,0
YENNIFER ;2021;2;-1,0
YENNIFERTH ;2010;1;-1,0
YENNIFFER ;2011;1;0,0
YENNIFFER ;2015;1;0,0
YENNIFFER ;2018;1;0,0
YENNIFFER ;2019;1;0,0
YENNIFHER ;2011;1;0,0
YENNIPHER ;2010;1;0,0
YENNIPHER ;2015;2;1,0
YENNY ;2010;1;-1,0
YENNY ;2011;1;0,0
YENNY ;2012;8;7,0
YENNY ;2013;2;-6,0
YENNY ;2014;2;0,0
YENNY ;2015;1;-1,0
YENNY ;2016;3;2,0
YENNY ;2017;1;-2,0
YENNY ;2020;1;0,0
YENNY ;2021;1;0,0
YENNYFER ;2010;1;0,0
YENNYFER ;2011;2;1,0
YENNYFER ;2016;2;0,0
YENNYFERTH ;2013;1;-1,0
YENOBI ;2011;1;0,0
YENOBYS ;2015;1;0,0
YENRI ;2020;1;0,0
YENS ;2010;1;0,0
YENS ;2015;1;0,0
YENS ;2017;1;0,0
YENSEN ;2014;1;0,0
YENSEN ;2015;1;0,0
YENSER ;2011;1;0,0
YENSHIN ;2015;1;0,0
YENSHY ;2019;1;0,0
YENSI ;2011;1;0,0
YENSI ;2012;1;0,0
YENSI ;2013;2;1,0
YENSI ;2020;1;-1,0
YENSID ;2015;1;0,0
YENSSY ;2010;1;0,0
YENSURY ;2011;1;0,0
YENSY ;2010;2;1,0
YENSY ;2012;1;-1,0
YENSY ;2019;1;0,0
YENSY ;2020;1;0,0
YENSY ;2021;1;0,0
YENTL ;2014;1;0,0
YENY ;2010;4;3,0
YENY ;2013;1;-3,0
YENY ;2019;1;0,0
YENY ;2020;2;1,0
YENYFER ;2012;1;-1,0
YENYFER ;2015;1;0,0
YEOSHUA ;2013;1;0,0
YEPMARY ;2021;1;0,0
YEPSEN ;2014;1;0,0
YEQUI ;2012;1;0,0
YERACK ;2012;1;0,0
YERAHAM ;2017;1;0,0
YERAHI ;2012;2;1,0
YERAI ;2010;2;0,0
YERAI ;2011;1;-1,0
YERAI ;2012;3;2,0
YERAI ;2013;1;-2,0
YERAI ;2014;2;1,0
YERAI ;2015;1;-1,0
YERAI ;2016;3;2,0
YERAI ;2017;4;1,0
YERAI ;2018;2;-2,0
YERAI ;2020;3;1,0
YERAINNY ;2021;1;-2,0
YERAITZA ;2015;1;0,0
YERAJ ;2012;1;0,0
YERAK ;2011;1;0,0
YERAL ;2010;20;19,0
YERAL ;2011;17;-3,0
YERAL ;2012;19;2,0
YERAL ;2013;10;-9,0
YERAL ;2014;14;4,0
YERAL ;2015;8;-6,0
YERAL ;2016;8;0,0
YERAL ;2017;2;-6,0
YERAL ;2018;5;3,0
YERAL ;2019;3;-2,0
YERAL ;2020;5;2,0
YERAL ;2021;3;-2,0
YERALD ;2010;10;7,0
YERALD ;2011;10;0,0
YERALD ;2012;6;-4,0
YERALD ;2013;9;3,0
YERALD ;2014;3;-6,0
YERALD ;2015;5;2,0
YERALD ;2016;5;0,0
YERALD ;2017;2;-3,0
YERALD ;2018;6;4,0
YERALD ;2019;2;-4,0
YERALD ;2020;2;0,0
YERALD ;2021;2;0,0
YERALDA ;2010;1;-1,0
YERALDI ;2010;3;2,0
YERALDI ;2011;3;0,0
YERALDI ;2012;8;5,0
YERALDI ;2015;2;-6,0
YERALDI ;2016;2;0,0
YERALDI ;2018;1;-1,0
YERALDI ;2019;1;0,0
YERALDIN ;2010;2;1,0
YERALDIN ;2011;4;2,0
YERALDIN ;2012;2;-2,0
YERALDIN ;2013;1;-1,0
YERALDIN ;2014;6;5,0
YERALDIN ;2015;3;-3,0
YERALDIN ;2016;2;-1,0
YERALDIN ;2017;1;-1,0
YERALDIN ;2018;2;1,0
YERALDIN ;2019;2;0,0
YERALDIN ;2020;2;0,0
YERALDIN ;2021;1;-1,0
YERALDIN'E ;2021;1;0,0
YERALDINA ;2012;1;0,0
YERALDINA ;2018;1;0,0
YERALDINE ;2010;7;6,0
YERALDINE ;2011;6;-1,0
YERALDINE ;2012;2;-4,0
YERALDINE ;2013;3;1,0
YERALDINE ;2014;1;-2,0
YERALDINE ;2015;2;1,0
YERALDINE ;2016;2;0,0
YERALDINE ;2017;2;0,0
YERALDINE ;2018;1;-1,0
YERALDINNE ;2012;1;0,0
YERALDINNE ;2013;1;0,0
YERALDINNE ;2017;1;0,0
YERALDINNY ;2015;1;0,0
YERALDO ;2010;1;0,0
YERALDO ;2012;2;1,0
YERALDO ;2015;2;0,0
YERALDS ;2016;1;-1,0
YERALDY ;2010;5;4,0
YERALDY ;2011;4;-1,0
YERALDY ;2012;2;-2,0
YERALDY ;2013;1;-1,0
YERALDY ;2014;1;0,0
YERALDY ;2015;1;0,0
YERALDY ;2018;1;0,0
YERALDY ;2020;1;0,0
YERALDYN ;2011;2;1,0
YERALDYN ;2014;1;-1,0
YERALDYNE ;2010;1;0,0
YERALDYNNE ;2011;1;0,0
YERALI ;2019;1;0,0
YERALIN ;2015;1;0,0
YERALIS ;2014;1;0,0
YERALITH ;2020;1;0,0
YERALIZ ;2016;1;0,0
YERALK ;2010;1;0,0
YERALL ;2010;5;4,0
YERALL ;2011;2;-3,0
YERALL ;2013;2;0,0
YERALL ;2014;1;-1,0
YERALLD ;2010;1;0,0
YERALLDY ;2012;1;0,0
YERALT ;2016;1;0,0
YERALY ;2014;1;0,0
YERALY ;2021;1;0,0
YERALYN ;2018;1;0,0
YERAM ;2019;1;0,0
YERAMI ;2010;1;0,0
YERAMI ;2015;1;0,0
YERANDINNE ;2010;1;0,0
YERANI ;2010;1;0,0
YERANI ;2013;1;0,0
YERAR ;2010;1;0,0
YERAR ;2011;1;0,0
YERAR ;2013;1;0,0
YERAR ;2014;1;0,0
YERAR ;2017;2;1,0
YERARD ;2010;1;-1,0
YERARD ;2012;1;0,0
YERARD ;2014;2;1,0
YERARD ;2017;1;-1,0
YERARD ;2018;1;0,0
YERARDO ;2011;1;0,0
YERARDO ;2013;1;0,0
YERARL ;2011;1;0,0
YERARLIM ;2021;1;0,0
YERART ;2013;1;0,0
YERAY ;2010;9;8,0
YERAY ;2011;7;-2,0
YERAY ;2012;5;-2,0
YERAY ;2013;6;1,0
YERAY ;2014;7;1,0
YERAY ;2015;7;0,0
YERAY ;2016;4;-3,0
YERAY ;2017;6;2,0
YERAY ;2018;5;-1,0
YERAY ;2019;5;0,0
YERAY ;2020;8;3,0
YERAY ;2021;7;-1,0
YERAZADE ;2014;1;-6,0
YERCET ;2015;1;0,0
YERCKO ;2011;1;0,0
YERCO ;2010;4;3,0
YERCO ;2011;2;-2,0
YERCO ;2013;2;0,0
YERCO ;2014;1;-1,0
YERCO ;2015;3;2,0
YERCO ;2016;3;0,0
YERCO ;2017;3;0,0
YERCO ;2019;1;-2,0
YERCO ;2021;2;1,0
YERCY ;2017;1;-1,0
YERDELIN ;2010;1;0,0
YERDENLY ;2016;1;0,0
YERDILEN ;2015;1;0,0
YERDY ;2014;1;0,0
YEREANGELIT ;2021;1;0,0
YERED ;2010;1;0,0
YERED ;2016;1;0,0
YEREDICK ;2014;1;0,0
YEREILIN ;2017;1;0,0
YEREISI ;2019;1;0,0
YEREK ;2021;1;0,0
YEREL ;2010;1;0,0
YEREL ;2016;1;0,0
YEREL ;2019;2;1,0
YERELIN ;2011;3;1,0
YERELIN ;2018;1;-2,0
YERELINNE ;2011;1;0,0
YERELISSE ;2012;1;0,0
YERELY ;2010;2;1,0
YERELYN ;2012;1;-1,0
YERELYN ;2015;1;0,0
YERELYN ;2017;1;0,0
YERELYS ;2013;1;0,0
YEREM ;2016;2;1,0
YEREMHY ;2012;1;-1,0
YEREMI ;2010;38;37,0
YEREMI ;2011;34;-4,0
YEREMI ;2012;18;-16,0
YEREMI ;2013;24;6,0
YEREMI ;2014;24;0,0
YEREMI ;2015;18;-6,0
YEREMI ;2016;11;-7,0
YEREMI ;2017;12;1,0
YEREMI ;2018;5;-7,0
YEREMI ;2019;6;1,0
YEREMI ;2020;9;3,0
YEREMI ;2021;4;-5,0
YEREMIAN ;2017;1;-3,0
YEREMIAS ;2011;3;2,0
YEREMIAS ;2013;1;-2,0
YEREMIAS ;2014;1;0,0
YEREMIAS ;2015;1;0,0
YEREMIAS ;2018;1;0,0
YEREMIAS ;2020;1;0,0
YEREMIC ;2013;1;0,0
YEREMIC ;2014;2;1,0
YEREMICK ;2010;1;-1,0
YEREMICK ;2013;1;0,0
YEREMICK ;2016;1;0,0
YEREMIE ;2015;1;0,0
YEREMIHT ;2014;1;0,0
YEREMIIH ;2013;1;0,0
YEREMIK ;2020;1;0,0
YEREMIN ;2015;1;0,0
YEREMIR ;2014;1;0,0
YEREMIT ;2010;2;1,0
YEREMITD ;2014;1;-1,0
YEREMITH ;2011;1;0,0
YEREMITH ;2013;1;0,0
YEREMITH ;2015;1;0,0
YEREMITT ;2014;1;0,0
YEREMIX ;2010;1;0,0
YEREMMI ;2013;1;0,0
YEREMMI ;2015;1;0,0
YEREMMI ;2020;1;0,0
YEREMMY ;2010;1;0,0
YEREMMY ;2011;2;1,0
YEREMMY ;2012;1;-1,0
YEREMMY ;2016;2;1,0
YEREMMY ;2017;1;-1,0
YEREMMY ;2018;2;1,0
YEREMMY ;2020;1;-1,0
YEREMY ;2010;28;27,0
YEREMY ;2011;17;-11,0
YEREMY ;2012;23;6,0
YEREMY ;2013;25;2,0
YEREMY ;2014;8;-17,0
YEREMY ;2015;13;5,0
YEREMY ;2016;10;-3,0
YEREMY ;2017;8;-2,0
YEREMY ;2018;6;-2,0
YEREMY ;2019;4;-2,0
YEREMY ;2020;5;1,0
YEREMY ;2021;4;-1,0
YEREMYK ;2010;1;-3,0
YEREMYS ;2011;1;0,0
YEREMÍ ;2013;1;0,0
YEREMÍAS ;2016;1;0,0
YEREN'S ;2011;1;0,0
YERENI ;2010;1;0,0
YERENNY ;2010;1;0,0
YERESLÍN ;2014;1;0,0
YERETHLIN ;2011;1;0,0
YERETZI ;2012;1;0,0
YERETZY ;2019;1;0,0
YEREY ;2011;1;0,0
YEREY ;2013;1;0,0
YEREZIM ;2014;1;0,0
YERHAD ;2013;1;0,0
YERHAL ;2012;1;0,0
YERHAY ;2021;1;0,0
YERHEMI ;2015;1;0,0
YERHEMY ;2010;1;0,0
YERHIS ;2010;1;0,0
YERHOM ;2016;1;0,0
YERI ;2010;1;0,0
YERI ;2012;1;0,0
YERI ;2013;1;0,0
YERI ;2020;1;0,0
YERIAN ;2012;1;0,0
YERIAN ;2014;1;0,0
YERIANNY ;2021;1;0,0
YERIASKA ;2013;1;0,0
YERIC ;2010;1;0,0
YERIC ;2011;2;1,0
YERIC ;2012;1;-1,0
YERIC ;2014;1;0,0
YERIC ;2018;1;0,0
YERIC ;2020;1;0,0
YERICK ;2010;2;1,0
YERICK ;2011;5;3,0
YERICK ;2012;1;-4,0
YERICK ;2013;1;0,0
YERICK ;2014;3;2,0
YERICK ;2015;2;-1,0
YERICK ;2016;1;-1,0
YERICK ;2017;2;1,0
YERICK ;2018;2;0,0
YERICK ;2019;2;0,0
YERICK ;2020;3;1,0
YERICK ;2021;2;-1,0
YERICO ;2010;1;-1,0
YERICO ;2011;1;0,0
YERICO ;2016;1;0,0
YERICO ;2018;1;0,0
YERICO ;2019;1;0,0
YERICOB ;2017;1;0,0
YERIDA ;2021;1;0,0
YERIEL ;2010;2;1,0
YERIEL ;2011;1;-1,0
YERIEL ;2012;2;1,0
YERIEL ;2013;1;-1,0
YERIEL ;2014;1;0,0
YERIEL ;2015;2;1,0
YERIEL ;2016;2;0,0
YERIEL ;2018;2;0,0
YERIEL ;2019;2;0,0
YERIEL ;2020;2;0,0
YERIEL ;2021;3;1,0
YERIELL ;2018;1;-2,0
YERIETH ;2012;1;0,0
YERIH ;2020;1;0,0
YERIK ;2010;5;4,0
YERIK ;2011;21;16,0
YERIK ;2012;6;-15,0
YERIK ;2013;4;-2,0
YERIK ;2014;4;0,0
YERIK ;2015;3;-1,0
YERIK ;2016;2;-1,0
YERIK ;2017;1;-1,0
YERIK ;2018;2;1,0
YERIK ;2019;12;10,0
YERIK ;2020;10;-2,0
YERIK ;2021;10;0,0
YERIKA ;2010;2;-8,0
YERIKA ;2019;1;-1,0
YERIKO ;2011;1;0,0
YERIKO ;2014;1;0,0
YERIKO ;2015;1;0,0
YERIKO ;2016;1;0,0
YERIKO ;2019;1;0,0
YERIKO ;2020;2;1,0
YERIKSON ;2014;1;-1,0
YERIL ;2012;1;0,0
YERILHINE ;2010;1;0,0
YERIMEN ;2012;1;0,0
YERIMEN ;2014;2;1,0
YERIMEN ;2015;1;-1,0
YERIMI ;2010;1;0,0
YERIMID ;2010;1;0,0
YERIMY ;2010;1;0,0
YERIMY ;2011;1;0,0
YERIMY ;2016;1;0,0
YERIMY ;2018;1;0,0
YERIMZNEY ;2011;1;0,0
YERIMÉN ;2013;1;0,0
YERINE ;2021;1;0,0
YERISCA ;2016;1;0,0
YERISEL ;2011;1;0,0
YERITHZA ;2010;1;0,0
YERITZA ;2010;1;0,0
YERITZA ;2011;1;0,0
YERITZA ;2012;2;1,0
YERITZA ;2013;2;0,0
YERITZA ;2017;1;-1,0
YERJAN ;2014;1;0,0
YERJAN ;2016;1;0,0
YERJAN ;2021;1;0,0
YERKA ;2011;1;0,0
YERKA ;2012;1;0,0
YERKHO ;2018;1;0,0
YERKO ;2010;22;21,0
YERKO ;2011;21;-1,0
YERKO ;2012;15;-6,0
YERKO ;2013;14;-1,0
YERKO ;2014;17;3,0
YERKO ;2015;10;-7,0
YERKO ;2016;11;1,0
YERKO ;2017;8;-3,0
YERKO ;2018;11;3,0
YERKO ;2019;13;2,0
YERKO ;2020;4;-9,0
YERKO ;2021;5;1,0
YERLAN ;2010;1;-4,0
YERLAN ;2013;2;1,0
YERLES ;2018;1;-1,0
YERLETH ;2010;1;0,0
YERLEY ;2010;1;0,0
YERLEY ;2012;1;0,0
YERLHY ;2010;1;0,0
YERLI ;2011;1;0,0
YERLI ;2012;1;0,0
YERLI ;2013;1;0,0
YERLI ;2016;1;0,0
YERLI ;2017;1;0,0
YERLI ;2020;1;0,0
YERLI ;2021;1;0,0
YERLIA ;2019;1;0,0
YERLIETH ;2021;1;0,0
YERLIN ;2010;2;1,0
YERLIN ;2013;2;0,0
YERLIN ;2014;1;-1,0
YERLIN ;2018;1;0,0
YERLIN ;2019;2;1,0
YERLINE ;2010;1;-1,0
YERLINE ;2015;1;0,0
YERLING ;2010;1;0,0
YERLING ;2018;1;0,0
YERLIS ;2010;2;1,0
YERLISA ;2018;1;-1,0
YERLIT ;2017;1;0,0
YERLIZ ;2020;1;0,0
YERLY ;2011;2;1,0
YERLY ;2012;1;-1,0
YERLY ;2013;1;0,0
YERLY ;2018;2;1,0
YERLYN ;2010;2;0,0
YERLYN ;2011;1;-1,0
YERLYS ;2021;1;0,0
YERLYSENIR ;2021;1;0,0
YERLÍS ;2011;1;0,0
YERMA ;2011;1;0,0
YERMAIN ;2011;2;1,0
YERMAIN ;2012;1;-1,0
YERMAIN ;2015;1;0,0
YERMALLORY ;2011;1;0,0
YERMAN ;2019;1;0,0
YERMANI ;2021;1;0,0
YERMANIA ;2015;1;0,0
YERMANY ;2011;1;0,0
YERMAÍN ;2014;1;0,0
YERMEI ;2014;1;0,0
YERMIN ;2010;1;0,0
YERMIT ;2010;1;0,0
YERMY ;2015;1;0,0
YERNEY ;2012;1;0,0
YERO ;2019;1;0,0
YEROB ;2010;1;0,0
YEROEH ;2015;1;0,0
YEROHAM ;2010;1;0,0
YEROHM ;2015;1;0,0
YEROK ;2010;1;0,0
YEROK ;2011;1;0,0
YEROK ;2017;1;0,0
YEROM ;2012;1;0,0
YEROM ;2014;1;0,0
YEROM ;2017;1;0,0
YEROME ;2010;1;0,0
YERON ;2012;2;1,0
YERON ;2014;2;0,0
YERON ;2017;1;-1,0
YERON'S ;2016;1;0,0
YERONICA ;2014;1;0,0
YEROVI ;2013;1;0,0
YEROY ;2011;1;0,0
YERRICK ;2020;1;0,0
YERRLEN ;2010;1;0,0
YERRY ;2020;1;0,0
YERSEY ;2011;1;0,0
YERSHI ;2010;1;0,0
YERSI ;2017;1;0,0
YERSIN ;2010;2;1,0
YERSIN ;2016;2;0,0
YERSON ;2010;11;9,0
YERSON ;2011;10;-1,0
YERSON ;2012;8;-2,0
YERSON ;2013;10;2,0
YERSON ;2014;9;-1,0
YERSON ;2015;7;-2,0
YERSON ;2016;5;-2,0
YERSON ;2017;3;-2,0
YERSON ;2018;2;-1,0
YERSON ;2019;4;2,0
YERSON ;2020;2;-2,0
YERSON ;2021;3;1,0
YERSSON ;2011;1;-2,0
YERSSON ;2012;1;0,0
YERSSON ;2013;1;0,0
YERSSÓN ;2012;1;0,0
YERSÓN ;2011;1;0,0
YERSÓN ;2015;1;0,0
YERTCY ;2010;1;0,0
YERTHY ;2011;1;0,0
YERTHY ;2012;1;0,0
YERTHY ;2013;1;0,0
YERTI ;2010;1;0,0
YERTI ;2011;1;0,0
YERTIN ;2017;1;0,0
YERTIS ;2014;1;0,0
YERTTY ;2010;1;0,0
YERTTY ;2013;2;1,0
YERTTY ;2018;2;0,0
YERTY ;2010;4;2,0
YERTY ;2015;2;-2,0
YERTYN ;2010;1;-1,0
YERTYS ;2015;1;0,0
YERU ;2010;1;0,0
YERU ;2013;1;0,0
YERUCZI ;2013;1;0,0
YERUTI ;2015;1;0,0
YERUTSA ;2017;1;0,0
YERWIN ;2017;1;0,0
YERY ;2010;2;1,0
YERY ;2012;1;-1,0
YERY ;2013;1;0,0
YERY ;2015;2;1,0
YERY ;2019;1;-1,0
YERYDAN ;2011;1;0,0
YERYKZA ;2010;1;0,0
YERZON ;2010;1;0,0
YERZON ;2018;1;0,0
YERÁRD ;2012;1;0,0
YERÉN ;2015;1;0,0
YERÓK ;2017;1;0,0
YERÓN ;2016;1;0,0
YESABEL ;2012;1;0,0
YESABELL ;2020;1;0,0
YESABELLA ;2016;1;0,0
YESAEL ;2014;1;0,0
YESAHEL ;2018;1;0,0
YESAMETTE ;2010;1;0,0
YESAMIN ;2017;1;0,0
YESAN ;2015;1;0,0
YESANDRY ;2014;1;0,0
YESARELA ;2010;3;2,0
YESARELA ;2011;1;-2,0
YESARELA ;2014;1;0,0
YESARET ;2016;1;0,0
YESBELY ;2010;1;0,0
YESCARI ;2012;1;0,0
YESCARI ;2013;1;0,0
YESCARIZ ;2013;1;0,0
