nombre;year;cantidad_x;diff;cantidad_y;pct_yoy;_merge
VITALIA ;2017;6;-6,0;;;left_only
VITALIA ;2018;7;1,0;;;left_only
VITALIA ;2019;2;-5,0;;;left_only
VITALIA ;2020;6;4,0;;;left_only
VITALIA ;2021;6;0,0;;;left_only
VITALLIA ;2015;1;0,0;;;left_only
VITALY ;2019;1;-1,0;;;left_only
VITALY ;2021;1;0,0;;;left_only
VITO ;2011;1;-3,0;;;left_only
VITO ;2012;1;0,0;;;left_only
VITO ;2013;2;1,0;;;left_only
VITO ;2014;3;1,0;;;left_only
VITO ;2015;2;-1,0;;;left_only
VITO ;2016;4;2,0;;;left_only
VITO ;2017;1;-3,0;;;left_only
VITO ;2018;4;3,0;;;left_only
VITO ;2019;2;-2,0;;;left_only
VITO ;2021;5;3,0;;;left_only
VITOR ;2017;1;0,0;;;left_only
VITORIA ;2012;1;0,0;;;left_only
VITORIA ;2014;1;0,0;;;left_only
VITORIA ;2018;2;1,0;;;left_only
VITORIO ;2021;1;0,0;;;left_only
VITTA ;2016;1;0,0;;;left_only
VITTO ;2014;2;1,0;;;left_only
VITTO ;2015;3;1,0;;;left_only
VITTO ;2016;1;-2,0;;;left_only
VITTO ;2018;1;0,0;;;left_only
VITTO ;2021;1;0,0;;;left_only
VITTORIA ;2011;4;-2,0;;;left_only
VITTORIA ;2012;2;-2,0;;;left_only
VITTORIA ;2013;1;-1,0;;;left_only
VITTORIA ;2014;7;6,0;;;left_only
VITTORIA ;2015;4;-3,0;;;left_only
VITTORIA ;2016;8;4,0;;;left_only
VITTORIA ;2017;3;-5,0;;;left_only
VITTORIA ;2018;10;7,0;;;left_only
VITTORIA ;2019;5;-5,0;;;left_only
VITTORIA ;2020;4;-1,0;;;left_only
VITTORIA ;2021;7;3,0;;;left_only
VITTORIO ;2011;10;-7,0;;;left_only
VITTORIO ;2012;7;-3,0;;;left_only
VITTORIO ;2013;14;7,0;;;left_only
VITTORIO ;2014;17;3,0;;;left_only
VITTORIO ;2015;13;-4,0;;;left_only
VITTORIO ;2016;16;3,0;;;left_only
VITTORIO ;2017;5;-11,0;;;left_only
VITTORIO ;2018;8;3,0;;;left_only
VITTORIO ;2019;8;0,0;;;left_only
VITTORIO ;2020;19;11,0;;;left_only
VITTORIO ;2021;13;-6,0;;;left_only
VITÓRIA ;2021;1;0,0;;;left_only
VIVAAN ;2016;1;0,0;;;left_only
VIVAAN ;2017;1;0,0;;;left_only
VIVAAN ;2018;1;0,0;;;left_only
VIVIAN ;2011;3;-8,0;;;left_only
VIVIAN ;2012;7;4,0;;;left_only
VIVIAN ;2013;15;8,0;;;left_only
VIVIAN ;2014;13;-2,0;;;left_only
VIVIAN ;2015;9;-4,0;;;left_only
VIVIAN ;2016;3;-6,0;;;left_only
VIVIAN ;2017;5;2,0;;;left_only
VIVIAN ;2018;4;-1,0;;;left_only
VIVIAN ;2019;8;4,0;;;left_only
VIVIAN ;2020;6;-2,0;;;left_only
VIVIAN ;2021;2;-4,0;;;left_only
VIVIANA ;2011;36;1,0;;;left_only
VIVIANA ;2012;23;-13,0;;;left_only
VIVIANA ;2013;36;13,0;;;left_only
VIVIANA ;2014;21;-15,0;;;left_only
VIVIANA ;2015;17;-4,0;;;left_only
VIVIANA ;2016;17;0,0;;;left_only
VIVIANA ;2017;16;-1,0;;;left_only
VIVIANA ;2018;21;5,0;;;left_only
VIVIANA ;2019;20;-1,0;;;left_only
VIVIANA ;2020;13;-7,0;;;left_only
VIVIANA ;2021;15;2,0;;;left_only
VIVIANE ;2014;1;0,0;;;left_only
VIVIANE ;2015;1;0,0;;;left_only
VIVIANE ;2016;1;0,0;;;left_only
VIVIANE ;2019;1;0,0;;;left_only
VIVIANN ;2012;1;0,0;;;left_only
VIVIANNE ;2011;1;-1,0;;;left_only
VIVIANNE ;2012;1;0,0;;;left_only
VIVIANNE ;2013;2;1,0;;;left_only
VIVIANNE ;2015;2;0,0;;;left_only
VIVIANNE ;2016;1;-1,0;;;left_only
VIVIANNE ;2018;1;0,0;;;left_only
VIVIANNE ;2021;1;0,0;;;left_only
VIVIEN ;2018;1;0,0;;;left_only
VIVIENNE ;2021;1;0,0;;;left_only
VIXENTE ;2015;1;0,0;;;left_only
VIZENTE ;2015;1;0,0;;;left_only
VIZENTE ;2018;1;0,0;;;left_only
VJERA ;2011;1;-1,0;;;left_only
VJERA ;2015;1;0,0;;;left_only
VJERA ;2018;1;0,0;;;left_only
VLAD ;2015;2;1,0;;;left_only
VLAD ;2016;2;0,0;;;left_only
VLAD ;2020;1;-1,0;;;left_only
VLADENSKY ;2021;1;0,0;;;left_only
VLADIMIR ;2011;30;4,0;;;left_only
VLADIMIR ;2012;35;5,0;;;left_only
VLADIMIR ;2013;22;-13,0;;;left_only
VLADIMIR ;2014;30;8,0;;;left_only
VLADIMIR ;2015;28;-2,0;;;left_only
VLADIMIR ;2016;24;-4,0;;;left_only
VLADIMIR ;2017;25;1,0;;;left_only
VLADIMIR ;2018;26;1,0;;;left_only
VLADIMIR ;2019;29;3,0;;;left_only
VLADIMIR ;2020;24;-5,0;;;left_only
VLADIMIR ;2021;17;-7,0;;;left_only
VLADISLAV ;2015;1;0,0;;;left_only
VLADISLAV ;2018;1;0,0;;;left_only
VLADISLAV ;2020;1;0,0;;;left_only
VLADY ;2017;1;0,0;;;left_only
VOLKER ;2018;1;0,0;;;left_only
VOLKER ;2019;1;0,0;;;left_only
VOLKER ;2020;1;0,0;;;left_only
VOLKER ;2021;1;0,0;;;left_only
VOLTAIRE ;2021;1;0,0;;;left_only
VRINDA ;2016;1;0,0;;;left_only
VRINDA ;2017;1;0,0;;;left_only
VRINDARANI ;2021;1;0,0;;;left_only
VUK ;2015;1;0,0;;;left_only
VÁRIAN ;2017;1;0,0;;;left_only
VÁRIAN ;2020;1;0,0;;;left_only
VÍCTOR ;2011;36;-15,0;;;left_only
VÍCTOR ;2013;89;53,0;;;left_only
VÍCTOR ;2014;82;-7,0;;;left_only
VÍCTOR ;2016;60;-22,0;;;left_only
VÍCTOR ;2017;22;-38,0;;;left_only
VÍCTOR ;2018;80;58,0;;;left_only
VÍCTOR ;2019;52;-28,0;;;left_only
VÍCTOR ;2020;18;-34,0;;;left_only
VÍCTOR ;2021;15;-3,0;;;left_only
WADE ;2017;1;0,0;;;left_only
WADE ;2018;1;0,0;;;left_only
WADE ;2019;1;0,0;;;left_only
WADE ;2020;1;0,0;;;left_only
WADE ;2021;1;0,0;;;left_only
WADELENS ;2019;1;0,0;;;left_only
WADLENS ;2021;1;0,0;;;left_only
WADLEY ;2019;1;-1,0;;;left_only
WADLEY ;2020;2;1,0;;;left_only
WADLY ;2018;1;0,0;;;left_only
WADLY ;2020;1;0,0;;;left_only
WADSON ;2020;1;0,0;;;left_only
WAGLEN ;2012;1;-2,0;;;left_only
WAGLEN ;2015;1;0,0;;;left_only
WAGNER ;2014;1;0,0;;;left_only
WAGNER ;2015;2;1,0;;;left_only
WAGNER ;2016;1;-1,0;;;left_only
WAGNER ;2017;2;1,0;;;left_only
WAGNER ;2018;1;-1,0;;;left_only
WAGNER ;2020;1;0,0;;;left_only
WAGNER ;2021;1;0,0;;;left_only
WAIKILEF ;2013;1;0,0;;;left_only
WAILY ;2021;1;0,0;;;left_only
WAKOLDA ;2021;1;0,0;;;left_only
WALDEMAR ;2015;2;0,0;;;left_only
WALDEMAR ;2016;1;-1,0;;;left_only
WALDEMAR ;2020;1;0,0;;;left_only
WALDENS ;2020;1;0,0;;;left_only
WALDIR ;2019;1;0,0;;;left_only
WALDO ;2011;9;3,0;;;left_only
WALDO ;2012;10;1,0;;;left_only
WALDO ;2013;6;-4,0;;;left_only
WALDO ;2014;3;-3,0;;;left_only
WALDO ;2015;9;6,0;;;left_only
WALDO ;2016;6;-3,0;;;left_only
WALDO ;2017;6;0,0;;;left_only
WALDO ;2018;1;-5,0;;;left_only
WALDO ;2019;5;4,0;;;left_only
WALDO ;2020;5;0,0;;;left_only
WALDO ;2021;4;-1,0;;;left_only
WALENS ;2018;2;1,0;;;left_only
WALENS ;2019;1;-1,0;;;left_only
WALENSKY ;2019;1;0,0;;;left_only
WALESKA ;2012;1;0,0;;;left_only
WALESKA ;2016;1;0,0;;;left_only
WALESKA ;2017;1;0,0;;;left_only
WALESKA ;2018;1;0,0;;;left_only
WALESKA ;2021;2;1,0;;;left_only
WALKER ;2020;1;-1,0;;;left_only
WALKIRIA ;2014;1;0,0;;;left_only
WALTER ;2011;38;10,0;;;left_only
WALTER ;2012;28;-10,0;;;left_only
WALTER ;2013;21;-7,0;;;left_only
WALTER ;2014;17;-4,0;;;left_only
WALTER ;2015;25;8,0;;;left_only
WALTER ;2016;28;3,0;;;left_only
WALTER ;2017;18;-10,0;;;left_only
WALTER ;2018;16;-2,0;;;left_only
WALTER ;2019;12;-4,0;;;left_only
WALTER ;2020;14;2,0;;;left_only
WALTER ;2021;19;5,0;;;left_only
WALTHER ;2013;1;0,0;;;left_only
WALTHER ;2014;1;0,0;;;left_only
WALTHER ;2015;2;1,0;;;left_only
WALTHER ;2017;1;-1,0;;;left_only
WALTHER ;2018;1;0,0;;;left_only
WALTTER ;2019;1;0,0;;;left_only
WAN ;2019;1;0,0;;;left_only
WAN ;2021;1;0,0;;;left_only
WANDA ;2016;3;2,0;;;left_only
WANDA ;2020;1;-2,0;;;left_only
WANDA ;2021;3;2,0;;;left_only
WANDER ;2021;1;0,0;;;left_only
WANDERLEY ;2020;1;-1,0;;;left_only
WANDERSON ;2018;1;0,0;;;left_only
WANDERSON ;2020;1;0,0;;;left_only
WANDLY ;2020;1;0,0;;;left_only
WANDY ;2018;1;0,0;;;left_only
WANDY ;2019;1;0,0;;;left_only
WANGLEN ;2012;2;0,0;;;left_only
WANGLEN ;2014;1;-1,0;;;left_only
WANGLEN ;2018;1;0,0;;;left_only
WANGLEN ;2019;1;0,0;;;left_only
WANGLEN ;2021;1;0,0;;;left_only
WANGULEN ;2019;1;0,0;;;left_only
WANGÜLEN ;2018;1;0,0;;;left_only
WANGÜLEN ;2021;1;0,0;;;left_only
WANIA ;2020;1;0,0;;;left_only
WARA ;2018;1;0,0;;;left_only
WARA ;2019;1;0,0;;;left_only
WARA ;2020;1;0,0;;;left_only
WARA ;2021;1;0,0;;;left_only
WARLIN ;2019;1;0,0;;;left_only
WARREN ;2018;1;0,0;;;left_only
WARREN ;2020;1;0,0;;;left_only
WASHINGTON ;2011;1;-1,0;;;left_only
WASHINGTON ;2013;1;0,0;;;left_only
WASHINGTON ;2015;1;0,0;;;left_only
WASHINGTON ;2016;1;0,0;;;left_only
WASHINGTON ;2017;1;0,0;;;left_only
WASHINGTON ;2021;1;0,0;;;left_only
WATSON ;2020;1;-3,0;;;left_only
WAYNE ;2014;1;0,0;;;left_only
WAYNE ;2017;1;0,0;;;left_only
WAYNE ;2020;1;0,0;;;left_only
WAYRA ;2015;1;0,0;;;left_only
WAYRA ;2018;1;0,0;;;left_only
WAYRA ;2020;1;0,0;;;left_only
WAYRA ;2021;1;0,0;;;left_only
WEBSTER ;2019;1;0,0;;;left_only
WED ;2016;1;0,0;;;left_only
WED ;2018;2;1,0;;;left_only
WED ;2019;1;-1,0;;;left_only
WED ;2020;1;0,0;;;left_only
WED ;2021;2;1,0;;;left_only
WEDJINA ;2021;1;0,0;;;left_only
WEDLY ;2020;1;0,0;;;left_only
WEED ;2018;2;1,0;;;left_only
WEED ;2019;1;-1,0;;;left_only
WEI ;2012;1;-1,0;;;left_only
WEI ;2014;1;0,0;;;left_only
WEI ;2015;1;0,0;;;left_only
WEI ;2016;2;1,0;;;left_only
WEI ;2017;1;-1,0;;;left_only
WEI ;2018;1;0,0;;;left_only
WEI ;2021;1;0,0;;;left_only
WEN ;2011;3;0,0;;;left_only
WEN ;2012;1;-2,0;;;left_only
WEN ;2013;4;3,0;;;left_only
WEN ;2014;2;-2,0;;;left_only
WEN ;2015;4;2,0;;;left_only
WEN ;2016;5;1,0;;;left_only
WEN ;2017;2;-3,0;;;left_only
WEN ;2018;5;3,0;;;left_only
WEN ;2019;6;1,0;;;left_only
WEN ;2020;1;-5,0;;;left_only
WEN ;2021;1;0,0;;;left_only
WENCESLAO ;2013;1;0,0;;;left_only
WENCESLAO ;2014;1;0,0;;;left_only
WENCESLAO ;2018;1;0,0;;;left_only
WENDEL ;2019;1;-1,0;;;left_only
WENDEL ;2020;1;0,0;;;left_only
WENDELL ;2018;1;0,0;;;left_only
WENDER ;2018;1;0,0;;;left_only
WENDERLY ;2017;1;0,0;;;left_only
WENDERLY ;2021;1;0,0;;;left_only
WENDERSON ;2021;1;0,0;;;left_only
WENDI ;2021;1;0,0;;;left_only
WENDOLY ;2015;1;0,0;;;left_only
WENDOLY ;2021;1;0,0;;;left_only
WENDOLYNE ;2012;1;0,0;;;left_only
WENDY ;2011;1;-3,0;;;left_only
WENDY ;2012;3;2,0;;;left_only
WENDY ;2013;3;0,0;;;left_only
WENDY ;2014;4;1,0;;;left_only
WENDY ;2015;4;0,0;;;left_only
WENDY ;2016;2;-2,0;;;left_only
WENDY ;2017;3;1,0;;;left_only
WENDY ;2018;7;4,0;;;left_only
WENDY ;2019;4;-3,0;;;left_only
WENDY ;2020;5;1,0;;;left_only
WENDY ;2021;1;-4,0;;;left_only
WENHAO ;2019;1;0,0;;;left_only
WENJIE ;2013;1;0,0;;;left_only
WENLI ;2019;1;0,0;;;left_only
WENS ;2019;3;1,0;;;left_only
WENS ;2020;3;0,0;;;left_only
WENS ;2021;2;-1,0;;;left_only
WENSKY ;2019;1;-4,0;;;left_only
WENSLEY ;2015;1;0,0;;;left_only
WENSLEY ;2016;1;0,0;;;left_only
WENSLEY ;2017;2;1,0;;;left_only
WENSLEY ;2018;16;14,0;;;left_only
WENSLEY ;2019;11;-5,0;;;left_only
WENSLEY ;2020;7;-4,0;;;left_only
WENSLEY ;2021;5;-2,0;;;left_only
WENSLY ;2017;1;0,0;;;left_only
WENSLY ;2018;7;6,0;;;left_only
WENSLY ;2019;1;-6,0;;;left_only
WENSLY ;2020;1;0,0;;;left_only
WENSLY ;2021;1;0,0;;;left_only
WENU ;2012;1;0,0;;;left_only
WENU ;2018;1;0,0;;;left_only
WENU ;2019;1;0,0;;;left_only
WENURAY ;2017;1;0,0;;;left_only
WENURAY ;2018;1;0,0;;;left_only
WENURAY ;2020;1;0,0;;;left_only
WENXUAN ;2013;1;0,0;;;left_only
WERNER ;2011;5;3,0;;;left_only
WERNER ;2012;2;-3,0;;;left_only
WERNER ;2014;4;2,0;;;left_only
WERNER ;2015;1;-3,0;;;left_only
WERNER ;2017;1;0,0;;;left_only
WERNER ;2018;1;0,0;;;left_only
WERNER ;2019;1;0,0;;;left_only
WERNER ;2020;1;0,0;;;left_only
WERNER ;2021;2;1,0;;;left_only
WESLEY ;2011;1;-2,0;;;left_only
WESLEY ;2013;2;1,0;;;left_only
WESLEY ;2014;1;-1,0;;;left_only
WESLEY ;2015;1;0,0;;;left_only
WESLEY ;2017;2;1,0;;;left_only
WESLEY ;2018;5;3,0;;;left_only
WESLEY ;2019;6;1,0;;;left_only
WESLEY ;2020;5;-1,0;;;left_only
WESLEY ;2021;6;1,0;;;left_only
WESLLY ;2020;1;0,0;;;left_only
WESLY ;2015;3;2,0;;;left_only
WESLY ;2017;1;-2,0;;;left_only
WESLY ;2018;5;4,0;;;left_only
WESLY ;2019;2;-3,0;;;left_only
WESLY ;2020;1;-1,0;;;left_only
WESLY ;2021;2;1,0;;;left_only
WESTERLIE ;2021;1;0,0;;;left_only
WEYNER ;2018;1;0,0;;;left_only
WHILLIAMS ;2012;1;0,0;;;left_only
WHITNEY ;2012;1;0,0;;;left_only
WHITNEY ;2013;1;0,0;;;left_only
WHITNEY ;2014;1;0,0;;;left_only
WHITNEY ;2015;1;0,0;;;left_only
WHITNEY ;2017;2;1,0;;;left_only
WHITNEY ;2018;2;0,0;;;left_only
WHITNEY ;2019;2;0,0;;;left_only
WHITNEY ;2020;4;2,0;;;left_only
WHITNEY ;2021;2;-2,0;;;left_only
WIBENSON ;2018;1;0,0;;;left_only
WID ;2018;2;0,0;;;left_only
WID ;2019;1;-1,0;;;left_only
WID ;2020;5;4,0;;;left_only
WID ;2021;3;-2,0;;;left_only
WIDE ;2019;2;1,0;;;left_only
WIDELOVE ;2021;1;0,0;;;left_only
WIDEMICA ;2019;1;-1,0;;;left_only
WIDENA ;2019;1;0,0;;;left_only
WIDENA ;2020;1;0,0;;;left_only
WIDENA ;2021;1;0,0;;;left_only
WIDENAËLLE ;2019;1;0,0;;;left_only
WIDENSCKY ;2021;1;0,0;;;left_only
WIDENSKA ;2020;1;0,0;;;left_only
WIDENSKY ;2019;1;-1,0;;;left_only
WIDENSKY ;2020;3;2,0;;;left_only
WIDENSKY ;2021;1;-2,0;;;left_only
WIDENSLEY ;2018;2;0,0;;;left_only
WIDENSLEY ;2019;1;-1,0;;;left_only
WIDENSLEY ;2020;2;1,0;;;left_only
WIDENSLEY ;2021;4;2,0;;;left_only
WIDENSLY ;2020;1;0,0;;;left_only
WIDENSLY ;2021;1;0,0;;;left_only
WIDENSON ;2021;1;0,0;;;left_only
WIDIALINE ;2018;1;0,0;;;left_only
WIDJINA ;2021;1;0,0;;;left_only
WIDLENS ;2019;1;0,0;;;left_only
WIDLEY ;2018;1;0,0;;;left_only
WIDLEY ;2019;1;0,0;;;left_only
WIDLEY ;2020;2;1,0;;;left_only
WIDLEY ;2021;5;3,0;;;left_only
WIDLINE ;2020;2;1,0;;;left_only
WIDMAEL ;2020;1;0,0;;;left_only
WIDMAYER ;2021;1;0,0;;;left_only
WIDNA ;2017;1;0,0;;;left_only
WIDNAICA ;2021;1;0,0;;;left_only
WIDNAÏCA ;2018;1;-1,0;;;left_only
WIDNAÏCA ;2020;1;0,0;;;left_only
WIDNELSON ;2019;1;0,0;;;left_only
WIDNELSON ;2021;2;1,0;;;left_only
WIDNERSON ;2020;1;-1,0;;;left_only
WIDNEY ;2020;1;0,0;;;left_only
WIDNY ;2018;1;0,0;;;left_only
WIDSON ;2019;1;0,0;;;left_only
WIDSON ;2020;1;0,0;;;left_only
WIDSON ;2021;1;0,0;;;left_only
WIL ;2020;2;1,0;;;left_only
WILBENSLEY ;2019;1;0,0;;;left_only
WILBENSLEY ;2020;1;0,0;;;left_only
WILBENSON ;2021;1;0,0;;;left_only
WILBER ;2015;1;0,0;;;left_only
WILBER ;2017;1;0,0;;;left_only
WILBER ;2018;1;0,0;;;left_only
WILBER ;2019;2;1,0;;;left_only
WILBER ;2020;2;0,0;;;left_only
WILBERT ;2014;1;0,0;;;left_only
WILBERT ;2016;1;0,0;;;left_only
WILBERT ;2018;1;0,0;;;left_only
WILBERTH ;2015;1;0,0;;;left_only
WILBERTH ;2019;1;0,0;;;left_only
WILDANA ;2021;2;1,0;;;left_only
WILDENS ;2021;1;0,0;;;left_only
WILDENSLEY ;2019;2;1,0;;;left_only
WILDENSLEY ;2020;2;0,0;;;left_only
WILDENSON ;2021;1;0,0;;;left_only
WILDER ;2011;2;1,0;;;left_only
WILDER ;2012;2;0,0;;;left_only
WILDER ;2013;1;-1,0;;;left_only
WILDER ;2015;1;0,0;;;left_only
WILDER ;2016;1;0,0;;;left_only
WILDER ;2017;2;1,0;;;left_only
WILDER ;2019;1;-1,0;;;left_only
WILDER ;2020;2;1,0;;;left_only
WILDERSON ;2018;2;1,0;;;left_only
WILDERSON ;2019;1;-1,0;;;left_only
WILDERSON ;2020;4;3,0;;;left_only
WILDIANA ;2018;1;0,0;;;left_only
WILDIANA ;2021;1;0,0;;;left_only
WILDIN ;2016;1;0,0;;;left_only
WILDJINA ;2018;2;1,0;;;left_only
WILDJINA ;2021;1;-1,0;;;left_only
WILDLENS ;2019;1;0,0;;;left_only
WILDO ;2011;3;2,0;;;left_only
WILDO ;2013;2;-1,0;;;left_only
WILDO ;2017;2;0,0;;;left_only
WILDO ;2020;2;0,0;;;left_only
WILENS ;2018;5;4,0;;;left_only
WILENS ;2020;1;-4,0;;;left_only
WILENSKY ;2020;1;-1,0;;;left_only
WILFRED ;2013;1;0,0;;;left_only
WILFRED ;2018;1;0,0;;;left_only
WILFREDO ;2011;1;-3,0;;;left_only
WILFREDO ;2012;4;3,0;;;left_only
WILFREDO ;2013;1;-3,0;;;left_only
WILFREDO ;2014;1;0,0;;;left_only
WILFREDO ;2015;1;0,0;;;left_only
WILFREDO ;2016;2;1,0;;;left_only
WILFREDO ;2017;1;-1,0;;;left_only
WILFREDO ;2018;2;1,0;;;left_only
WILFREDO ;2019;2;0,0;;;left_only
WILFREDO ;2020;1;-1,0;;;left_only
WILFREDO ;2021;5;4,0;;;left_only
WILGENS ;2019;1;0,0;;;left_only
WILGUENS ;2020;1;0,0;;;left_only
WILGUENS ;2021;1;0,0;;;left_only
WILHELM ;2013;1;0,0;;;left_only
WILHELM ;2020;1;0,0;;;left_only
WILIAM ;2011;2;-1,0;;;left_only
WILIAM ;2012;5;3,0;;;left_only
WILIAM ;2013;2;-3,0;;;left_only
WILIAM ;2014;2;0,0;;;left_only
WILIAM ;2015;1;-1,0;;;left_only
WILIAM ;2016;1;0,0;;;left_only
WILIAM ;2017;3;2,0;;;left_only
WILIAM ;2019;1;-2,0;;;left_only
WILIAMS ;2012;1;-2,0;;;left_only
WILIAMS ;2013;1;0,0;;;left_only
WILIAMS ;2014;3;2,0;;;left_only
WILIAMS ;2015;1;-2,0;;;left_only
WILIAMS ;2016;2;1,0;;;left_only
WILIAMS ;2017;2;0,0;;;left_only
WILIAMS ;2018;2;0,0;;;left_only
WILIAMS ;2019;3;1,0;;;left_only
WILIAMS ;2020;1;-2,0;;;left_only
WILIAMS ;2021;1;0,0;;;left_only
WILIAN ;2012;1;-1,0;;;left_only
WILIAN ;2014;1;0,0;;;left_only
WILIAN ;2015;1;0,0;;;left_only
WILIAN ;2017;1;0,0;;;left_only
WILIAN ;2018;3;2,0;;;left_only
WILIANS ;2015;1;0,0;;;left_only
WILITO ;2019;1;0,0;;;left_only
WILKENS ;2018;2;1,0;;;left_only
WILKENS ;2019;1;-1,0;;;left_only
WILKENS ;2020;1;0,0;;;left_only
WILKENSLEY ;2020;1;0,0;;;left_only
WILKENSON ;2018;3;1,0;;;left_only
WILKENSON ;2020;1;-2,0;;;left_only
WILKERVENS ;2020;1;-1,0;;;left_only
WILKY ;2021;1;0,0;;;left_only
WILL ;2014;1;-1,0;;;left_only
WILL ;2016;1;0,0;;;left_only
WILL ;2017;2;1,0;;;left_only
WILL ;2018;3;1,0;;;left_only
WILL ;2019;6;3,0;;;left_only
WILL ;2020;2;-4,0;;;left_only
WILL ;2021;6;4,0;;;left_only
WILL-SMITH ;2019;1;0,0;;;left_only
WILLAM ;2017;1;0,0;;;left_only
WILLIAM ;2011;111;18,0;;;left_only
WILLIAM ;2012;83;-28,0;;;left_only
WILLIAM ;2013;99;16,0;;;left_only
WILLIAM ;2014;88;-11,0;;;left_only
WILLIAM ;2015;81;-7,0;;;left_only
WILLIAM ;2016;83;2,0;;;left_only
WILLIAM ;2017;84;1,0;;;left_only
WILLIAM ;2018;101;17,0;;;left_only
WILLIAM ;2019;88;-13,0;;;left_only
WILLIAM ;2020;72;-16,0;;;left_only
WILLIAM ;2021;70;-2,0;;;left_only
WILLIAM'S ;2013;2;0,0;;;left_only
WILLIAM'S ;2018;1;-1,0;;;left_only
WILLIAM'S ;2020;1;0,0;;;left_only
WILLIAMS ;2011;119;-11,0;;;left_only
WILLIAMS ;2012;107;-12,0;;;left_only
WILLIAMS ;2013;121;14,0;;;left_only
WILLIAMS ;2014;102;-19,0;;;left_only
WILLIAMS ;2015;89;-13,0;;;left_only
WILLIAMS ;2016;92;3,0;;;left_only
WILLIAMS ;2017;65;-27,0;;;left_only
WILLIAMS ;2018;80;15,0;;;left_only
WILLIAMS ;2019;61;-19,0;;;left_only
WILLIAMS ;2020;69;8,0;;;left_only
WILLIAMS ;2021;75;6,0;;;left_only
WILLIAMSON ;2012;1;0,0;;;left_only
WILLIAMSON ;2016;1;0,0;;;left_only
WILLIAMSON ;2017;1;0,0;;;left_only
WILLIAMSON ;2018;1;0,0;;;left_only
WILLIAMSON ;2019;1;0,0;;;left_only
WILLIAMSON ;2020;1;0,0;;;left_only
WILLIAN ;2011;4;-5,0;;;left_only
WILLIAN ;2012;6;2,0;;;left_only
WILLIAN ;2013;8;2,0;;;left_only
WILLIAN ;2014;5;-3,0;;;left_only
WILLIAN ;2015;7;2,0;;;left_only
WILLIAN ;2016;2;-5,0;;;left_only
WILLIAN ;2017;8;6,0;;;left_only
WILLIAN ;2018;5;-3,0;;;left_only
WILLIAN ;2019;2;-3,0;;;left_only
WILLIAN ;2020;2;0,0;;;left_only
WILLIAN ;2021;6;4,0;;;left_only
WILLIANA ;2018;1;0,0;;;left_only
WILLIANS ;2011;5;-2,0;;;left_only
WILLIANS ;2012;10;5,0;;;left_only
WILLIANS ;2013;5;-5,0;;;left_only
WILLIANS ;2014;3;-2,0;;;left_only
WILLIANS ;2015;6;3,0;;;left_only
WILLIANS ;2016;5;-1,0;;;left_only
WILLIANS ;2017;5;0,0;;;left_only
WILLIANS ;2019;2;-3,0;;;left_only
WILLIANS ;2020;2;0,0;;;left_only
WILLIANS ;2021;1;-1,0;;;left_only
WILLIE ;2020;1;0,0;;;left_only
WILLINS ;2018;1;0,0;;;left_only
WILLINTON ;2021;1;0,0;;;left_only
WILLOW ;2015;1;0,0;;;left_only
WILLOW ;2018;1;0,0;;;left_only
WILLSON ;2015;1;0,0;;;left_only
WILLY ;2011;4;3,0;;;left_only
WILLY ;2012;1;-3,0;;;left_only
WILLY ;2013;2;1,0;;;left_only
WILLY ;2014;1;-1,0;;;left_only
WILLY ;2015;5;4,0;;;left_only
WILLY ;2016;3;-2,0;;;left_only
WILLY ;2017;2;-1,0;;;left_only
WILLY ;2018;2;0,0;;;left_only
WILLY ;2019;4;2,0;;;left_only
WILLY ;2020;3;-1,0;;;left_only
WILLY ;2021;4;1,0;;;left_only
WILLYAM ;2016;1;0,0;;;left_only
WILLYAM ;2019;1;0,0;;;left_only
WILLYAM ;2021;1;0,0;;;left_only
WILLYAMS ;2014;1;0,0;;;left_only
WILLYAMS ;2015;1;0,0;;;left_only
WILLYAMS ;2016;1;0,0;;;left_only
WILLYAMS ;2018;1;0,0;;;left_only
WILLYAMS ;2020;1;0,0;;;left_only
WILLYANS ;2015;1;0,0;;;left_only
WILMA ;2012;1;-1,0;;;left_only
WILMA ;2013;1;0,0;;;left_only
WILMA ;2016;1;0,0;;;left_only
WILMA ;2017;2;1,0;;;left_only
WILMA ;2019;1;-1,0;;;left_only
WILMA ;2021;1;0,0;;;left_only
WILMAR ;2020;2;1,0;;;left_only
WILMARY ;2021;2;1,0;;;left_only
WILMER ;2011;5;4,0;;;left_only
WILMER ;2012;1;-4,0;;;left_only
WILMER ;2013;4;3,0;;;left_only
WILMER ;2014;2;-2,0;;;left_only
WILMER ;2016;3;1,0;;;left_only
WILMER ;2017;2;-1,0;;;left_only
WILMER ;2018;2;0,0;;;left_only
WILMER ;2019;3;1,0;;;left_only
WILMER ;2020;3;0,0;;;left_only
WILMER ;2021;3;0,0;;;left_only
WILMERY ;2018;1;0,0;;;left_only
WILMY ;2020;1;0,0;;;left_only
WILNA ;2017;2;0,0;;;left_only
WILNA ;2018;1;-1,0;;;left_only
WILNA ;2019;2;1,0;;;left_only
WILNER ;2020;1;0,0;;;left_only
WILNERSON ;2021;1;0,0;;;left_only
WILNIE ;2021;1;0,0;;;left_only
WILNISE ;2019;2;1,0;;;left_only
WILSON ;2011;30;-13,0;;;left_only
WILSON ;2012;24;-6,0;;;left_only
WILSON ;2013;27;3,0;;;left_only
WILSON ;2014;23;-4,0;;;left_only
